Wavelength	Xsec_Ave	STTDEV_Xsec_Ave
191.99542		
191.99631		
191.9972		
191.99809		
191.99898		
191.99987		
192.00076		
192.00164		
192.00253		
192.00342		
192.00431		
192.0052		
192.00609		
192.00698		
192.00787		
192.00875		
192.00964		
192.01053		
192.01142		
192.01231		
192.0132		
192.01409		
192.01498		
192.01587		
192.01675		
192.01764		
192.01853		
192.01942		
192.02031		
192.0212		
192.02209		
192.02298		
192.02387		
192.02475		
192.02564		
192.02653		
192.02742		
192.02831		
192.0292		
192.03009		
192.03098		
192.03187		
192.03276		
192.03364		
192.03453		
192.03542		
192.03631		
192.0372		
192.03809		
192.03898		
192.03987		
192.04076		
192.04165		
192.04254		
192.04342		
192.04431		
192.0452		
192.04609		
192.04698		
192.04787		
192.04876		
192.04965		
192.05054		
192.05143		
192.05232		
192.05321		
192.05409		
192.05498		
192.05587		
192.05676		
192.05765		
192.05854		
192.05943		
192.06032		
192.06121		
192.0621		
192.06299		
192.06388		
192.06477		
192.06566		
192.06655		
192.06743	9.068308354356609e-18	
192.06832	9.11217634197465e-18	
192.06921	8.1096454829864e-18	
192.0701	7.660271954797627e-18	
192.07099		
192.07188		
192.07277		
192.07366		
192.07455		
192.07544		
192.07633		
192.07722		
192.07811		
192.079		
192.07989		
192.08078		
192.08167		
192.08255		
192.08344		
192.08433		
192.08522		
192.08611		
192.087		
192.08789		
192.08878		
192.08967		
192.09056		
192.09145		
192.09234		
192.09323		
192.09412		
192.09501		
192.0959		
192.09679		
192.09768		
192.09857		
192.09946		
192.10035		
192.10124		
192.10213		
192.10302		
192.10391		
192.10479		
192.10568		
192.10657		
192.10746		
192.10835		
192.10924		
192.11013		
192.11102		
192.11191		
192.1128		
192.11369		
192.11458		
192.11547		
192.11636		
192.11725		
192.11814		
192.11903		
192.11992		
192.12081		
192.1217		
192.12259		
192.12348		
192.12437		
192.12526		
192.12615		
192.12704		
192.12793		
192.12882		
192.12971		
192.1306		
192.13149		
192.13238		
192.13327		
192.13416		
192.13505		
192.13594		
192.13683		
192.13772		
192.13861		
192.1395		
192.14039		
192.14128		
192.14217		
192.14306		
192.14395		
192.14484		
192.14573		
192.14662		
192.14751		
192.1484		
192.14929		
192.15018		
192.15107		
192.15196		
192.15285		
192.15374		
192.15463		
192.15552		
192.15641		
192.1573		
192.15819		
192.15908		
192.15997		
192.16086		
192.16175		
192.16264		
192.16353		
192.16442		
192.16531		
192.1662		
192.16709		
192.16798		
192.16888		
192.16977		
192.17066		
192.17155		
192.17244		
192.17333		
192.17422		
192.17511		
192.176		
192.17689		
192.17778		
192.17867		
192.17956		
192.18045		
192.18134		
192.18223		
192.18312		
192.18401		
192.1849		
192.18579		
192.18668		
192.18757		
192.18846		
192.18935		
192.19024		
192.19114		
192.19203		
192.19292		
192.19381		
192.1947		
192.19559		
192.19648		
192.19737		
192.19826		
192.19915		
192.20004		
192.20093		
192.20182		
192.20271		
192.2036		
192.20449		
192.20538		
192.20628		
192.20717		
192.20806		
192.20895		
192.20984		
192.21073		
192.21162		
192.21251		
192.2134		
192.21429		
192.21518		
192.21607		
192.21696		
192.21785		
192.21875		
192.21964		
192.22053		
192.22142		
192.22231		
192.2232		
192.22409		
192.22498		
192.22587		
192.22676		
192.22765		
192.22854		
192.22943		
192.23033		
192.23122		
192.23211		
192.233		
192.23389		
192.23478		
192.23567		
192.23656		
192.23745		
192.23834		
192.23923		
192.24013		
192.24102		
192.24191		
192.2428		
192.24369		
192.24458		
192.24547		
192.24636		
192.24725		
192.24814		
192.24904		
192.24993		
192.25082		
192.25171		
192.2526		
192.25349		
192.25438		
192.25527		
192.25616		
192.25706		
192.25795		
192.25884		
192.25973		
192.26062		
192.26151		
192.2624		
192.26329		
192.26418		
192.26508		
192.26597		
192.26686		
192.26775		
192.26864		
192.26953		
192.27042		
192.27131		
192.27221		
192.2731		
192.27399		
192.27488		
192.27577		
192.27666		
192.27755		
192.27844		
192.27934		
192.28023		
192.28112		
192.28201		
192.2829		
192.28379		
192.28468		
192.28558		
192.28647		
192.28736		
192.28825		
192.28914		
192.29003		
192.29092		
192.29182		
192.29271		
192.2936		
192.29449		
192.29538		
192.29627		
192.29716		
192.29806		
192.29895		
192.29984		
192.30073		
192.30162		
192.30251		
192.3034		
192.3043		
192.30519		
192.30608		
192.30697		
192.30786		
192.30875		
192.30965		
192.31054		
192.31143		
192.31232		
192.31321		
192.3141		
192.315		
192.31589		
192.31678		
192.31767		
192.31856		
192.31945		
192.32035		
192.32124		
192.32213		
192.32302		
192.32391		
192.3248		
192.3257		
192.32659		
192.32748		
192.32837		
192.32926		
192.33016		
192.33105		
192.33194		
192.33283		
192.33372		
192.33461		
192.33551		
192.3364	9.268745060203156e-18	
192.33729	1.0392062851118112e-17	
192.33818	1.05544224659297e-17	
192.33907	9.940390966852212e-18	
192.33997	8.884087826205037e-18	
192.34086	7.856831995171197e-18	
192.34175		
192.34264		
192.34353		
192.34442		
192.34532		
192.34621		
192.3471		
192.34799		
192.34888		
192.34978		
192.35067		
192.35156		
192.35245		
192.35334		
192.35424		
192.35513		
192.35602		
192.35691		
192.3578		
192.3587		
192.35959		
192.36048		
192.36137		
192.36227		
192.36316		
192.36405		
192.36494		
192.36583		
192.36673		
192.36762		
192.36851		
192.3694		
192.37029		
192.37119		
192.37208		
192.37297		
192.37386		
192.37476		
192.37565		
192.37654		
192.37743		
192.37832		
192.37922		
192.38011		
192.381		
192.38189		
192.38279		
192.38368		
192.38457		
192.38546		
192.38635		
192.38725		
192.38814		
192.38903		
192.38992		
192.39082		
192.39171		
192.3926		
192.39349		
192.39439		
192.39528		
192.39617		
192.39706		
192.39796		
192.39885		
192.39974		
192.40063		
192.40153		
192.40242		
192.40331		
192.4042		
192.4051		
192.40599		
192.40688		
192.40777		
192.40867		
192.40956		
192.41045		
192.41134		
192.41224		
192.41313		
192.41402		
192.41491		
192.41581		
192.4167		
192.41759		
192.41848		
192.41938		
192.42027		
192.42116		
192.42205		
192.42295		
192.42384		
192.42473		
192.42562		
192.42652		
192.42741		
192.4283		
192.4292		
192.43009		
192.43098		
192.43187		
192.43277		
192.43366		
192.43455		
192.43544		
192.43634		
192.43723		
192.43812		
192.43902		
192.43991		
192.4408		
192.44169		
192.44259		
192.44348		
192.44437		
192.44527		
192.44616		
192.44705		
192.44794		
192.44884		
192.44973		
192.45062		
192.45152		
192.45241		
192.4533		
192.45419		
192.45509		
192.45598		
192.45687		
192.45777		
192.45866		
192.45955		
192.46045		
192.46134		
192.46223		
192.46312		
192.46402		
192.46491		
192.4658		
192.4667		
192.46759		
192.46848		
192.46938		
192.47027		
192.47116		
192.47206		
192.47295		
192.47384		
192.47473		
192.47563		
192.47652		
192.47741		
192.47831		
192.4792		
192.48009		
192.48099		
192.48188		
192.48277		
192.48367		
192.48456		
192.48545		
192.48635		
192.48724		
192.48813		
192.48903		
192.48992		
192.49081		
192.49171		
192.4926		
192.49349		
192.49439		
192.49528		
192.49617		
192.49707		
192.49796		
192.49885		
192.49975		
192.50064		
192.50153		
192.50243		
192.50332		
192.50421		
192.50511		
192.506		
192.50689		
192.50779		
192.50868	7.197857615550554e-18	
192.50957		
192.51047		
192.51136		
192.51225		
192.51315		
192.51404		
192.51493		
192.51583		
192.51672		
192.51761		
192.51851		
192.5194		
192.5203		
192.52119		
192.52208		
192.52298		
192.52387		
192.52476		
192.52566		
192.52655		
192.52744		
192.52834		
192.52923		
192.53013		
192.53102		
192.53191		
192.53281		
192.5337		
192.53459		
192.53549		
192.53638		
192.53727		
192.53817		
192.53906		
192.53996		
192.54085		
192.54174		
192.54264		
192.54353		
192.54442		
192.54532		
192.54621		
192.54711		
192.548		
192.54889		
192.54979		
192.55068		
192.55158		
192.55247		
192.55336		
192.55426		
192.55515		
192.55604		
192.55694		
192.55783		
192.55873		
192.55962		
192.56051		
192.56141		
192.5623		
192.5632		
192.56409		
192.56498		
192.56588		
192.56677		
192.56767		
192.56856		
192.56945		
192.57035		
192.57124		
192.57214		
192.57303		
192.57392		
192.57482		
192.57571		
192.57661		
192.5775		
192.57839		
192.57929		
192.58018		
192.58108		
192.58197		
192.58287		
192.58376		
192.58465		
192.58555		
192.58644		
192.58734		
192.58823		
192.58912		
192.59002		
192.59091		
192.59181		
192.5927		
192.5936		
192.59449		
192.59538		
192.59628		
192.59717		
192.59807		
192.59896		
192.59986		
192.60075		
192.60164	2.701252643707563e-18	
192.60254	5.9059420435250305e-18	3.079786332002664e-18
192.60343	8.091373796234048e-18	2.3526268017448124e-18
192.60433	9.254353553143944e-18	
192.60522		
192.60612		
192.60701		
192.6079		
192.6088		
192.60969		
192.61059		
192.61148		
192.61238		
192.61327		
192.61417		
192.61506		
192.61595		
192.61685		
192.61774		
192.61864		
192.61953		
192.62043		
192.62132		
192.62222		
192.62311		
192.624		
192.6249		
192.62579		
192.62669		
192.62758		
192.62848		
192.62937		
192.63027		
192.63116		
192.63206		
192.63295		
192.63384		
192.63474		
192.63563		
192.63653		
192.63742		
192.63832		
192.63921		
192.64011		
192.641		
192.6419		
192.64279		
192.64369		
192.64458		
192.64548		
192.64637		
192.64726		
192.64816		
192.64905		
192.64995		
192.65084		
192.65174		
192.65263		
192.65353		
192.65442		
192.65532		
192.65621		
192.65711		
192.658		
192.6589		
192.65979		
192.66069		
192.66158		
192.66248		
192.66337		
192.66427		
192.66516		
192.66606		
192.66695		
192.66785		
192.66874		
192.66964		
192.67053		
192.67143		
192.67232		
192.67322		
192.67411		
192.67501		
192.6759		
192.6768		
192.67769		
192.67859		
192.67948		
192.68038		
192.68127		
192.68217		
192.68306		
192.68396		
192.68485		
192.68575		
192.68664		
192.68754		
192.68843		
192.68933		
192.69022		
192.69112		
192.69201		
192.69291		
192.6938		
192.6947		
192.69559		
192.69649		
192.69738		
192.69828		
192.69917		
192.70007		
192.70096		
192.70186		
192.70275		
192.70365		
192.70455		
192.70544		
192.70634		
192.70723		
192.70813		
192.70902		
192.70992		
192.71081		
192.71171		
192.7126		
192.7135		
192.71439		
192.71529		
192.71618		
192.71708		
192.71798		
192.71887		
192.71977		
192.72066		
192.72156		
192.72245		
192.72335		
192.72424		
192.72514		
192.72603		
192.72693		
192.72782		
192.72872		
192.72962		
192.73051		
192.73141		
192.7323		
192.7332		
192.73409		
192.73499		
192.73588		
192.73678		
192.73768		
192.73857		
192.73947		
192.74036		
192.74126		
192.74215		
192.74305		
192.74395		
192.74484		
192.74574		
192.74663		
192.74753		
192.74842		
192.74932		
192.75021		
192.75111		
192.75201		
192.7529		
192.7538		
192.75469		
192.75559		
192.75648		
192.75738		
192.75828		
192.75917		
192.76007		
192.76096		
192.76186		
192.76276		
192.76365		
192.76455		
192.76544		
192.76634		
192.76723		
192.76813		
192.76903		
192.76992		
192.77082		
192.77171		
192.77261		
192.77351		
192.7744		
192.7753		
192.77619		
192.77709		
192.77799		
192.77888		
192.77978		
192.78067		
192.78157		
192.78247		
192.78336		
192.78426		
192.78515		
192.78605		
192.78695		
192.78784	3.929936582756893e-18	
192.78874	8.699020112638434e-18	6.61721307056033e-18
192.78963	9.348904062020472e-18	7.335941245302657e-18
192.79053	7.998693858136796e-18	4.975895199929961e-18
192.79143	8.885123633100733e-18	3.644616677589038e-18
192.79232	9.189491101255029e-18	
192.79322	5.550506870308886e-18	
192.79411		
192.79501		
192.79591		
192.7968		
192.7977		
192.79859		
192.79949		
192.80039		
192.80128		
192.80218		
192.80308		
192.80397		
192.80487		
192.80576		
192.80666		
192.80756		
192.80845		
192.80935		
192.81025		
192.81114		
192.81204		
192.81293		
192.81383		
192.81473	8.071321728158854e-18	
192.81562	8.702644023014803e-18	
192.81652		
192.81742	4.393698050327026e-18	
192.81831		
192.81921		
192.8201	6.807391204301335e-18	
192.821	5.955212450773399e-18	2.439476564919874e-18
192.8219	6.021305678682526e-18	2.296871415023089e-18
192.82279	5.570996988444649e-18	2.7567579233446262e-18
192.82369	5.850534613793291e-18	3.0663975551484834e-18
192.82459	6.200340514716273e-18	3.5245997580257185e-18
192.82548	6.607898908290115e-18	4.134505149062994e-18
192.82638	7.69337067425767e-18	3.4771812217200505e-18
192.82728	8.02584627127423e-18	3.777294898446098e-18
192.82817	6.380444685036611e-18	3.609732532162716e-18
192.82907	6.087874661490864e-18	2.6592051328903028e-18
192.82996	5.994245697436935e-18	3.0841317881942595e-18
192.83086	6.39703413422036e-18	2.942883139075498e-18
192.83176	6.82001645768194e-18	2.8401131525097996e-18
192.83265	6.532124348101299e-18	2.108011501813142e-18
192.83355	5.923916487925958e-18	1.4905618715352631e-18
192.83445	4.881320482593212e-18	9.979239954300078e-19
192.83534	4.479858532721821e-18	1.3396830151970418e-18
192.83624	4.433986394930941e-18	1.8305269909466847e-18
192.83714	4.362311603163539e-18	2.2048160359340663e-18
192.83803	3.9381163470146935e-18	
192.83893	3.652803322792516e-18	
192.83983	4.3177079165510884e-18	1.700309302147228e-18
192.84072	3.720332213143791e-18	1.5709541496569327e-18
192.84162		
192.84252		
192.84341		
192.84431		
192.84521		
192.8461		
192.847	7.675373981654034e-18	1.6640367349732021e-18
192.8479	5.607151395736546e-18	
192.84879		
192.84969	3.877275983461414e-18	
192.85058		
192.85148		
192.85238		
192.85327		
192.85417		
192.85507		
192.85596		
192.85686		
192.85776		
192.85865		
192.85955		
192.86045		
192.86135		
192.86224		
192.86314		
192.86404		
192.86493		
192.86583		
192.86673		
192.86762		
192.86852		
192.86942		
192.87031		
192.87121		
192.87211		
192.873		
192.8739		
192.8748		
192.87569		
192.87659		
192.87749		
192.87838		
192.87928		
192.88018		
192.88108		
192.88197		
192.88287		
192.88377		
192.88466		
192.88556		
192.88646		
192.88735		
192.88825		
192.88915		
192.89004		
192.89094		
192.89184		
192.89274		
192.89363		
192.89453		
192.89543		
192.89632		
192.89722		
192.89812		
192.89902		
192.89991		
192.90081		
192.90171		
192.9026		
192.9035		
192.9044		
192.90529		
192.90619		
192.90709		
192.90799		
192.90888		
192.90978		
192.91068		
192.91158		
192.91247		
192.91337		
192.91427		
192.91516		
192.91606		
192.91696		
192.91786		
192.91875		
192.91965		
192.92055		
192.92144		
192.92234		
192.92324		
192.92414		
192.92503		
192.92593		
192.92683		
192.92773		
192.92862		
192.92952		
192.93042		
192.93132		
192.93221		
192.93311		
